city_1,lat_1,lng_1,country_1,city_2,lat_2,lng_2,country_2,calc_distance_km,dist_km,duration_sec,estd_emissions_gm,estd_emissions_osrm_gm
Istanbul,41.0136,28.955,Turkey,Burgas,42.503,27.4702,Bulgaria,206.42175389292169,330.7557,16780.7,39632.97674744096,63505.0944
Istanbul,41.0136,28.955,Turkey,Tekirdag,40.9778,27.5153,Turkey,121.20114478371109,140.17870000000002,6591.7,23270.61979847253,26914.310400000002
Istanbul,41.0136,28.955,Turkey,Oradea,47.0722,21.9211,Romania,877.3155041186182,1355.1482,54858.7,168444.57679077468,260188.45440000002
Istanbul,41.0136,28.955,Turkey,Nis,43.3192,21.8961,Serbia,636.7750916005815,716.2513,28292.7,122260.81758731164,137520.2496
Istanbul,41.0136,28.955,Turkey,Canakkale,40.1519,26.4056,Turkey,236.08807281408417,297.9878,12579.0,45328.90998030416,57213.6576
Istanbul,41.0136,28.955,Turkey,Pristina,42.6633,21.1622,Kosovo,672.4181342853104,844.6605999999999,35551.9,129104.28178277961,162174.83519999997
Istanbul,41.0136,28.955,Turkey,Arad,46.175,21.3125,Romania,841.7121311343781,1269.6177,47906.4,161608.7291778006,243766.59840000002
Istanbul,41.0136,28.955,Turkey,Erzincan,39.7464,39.4914,Turkey,905.15276668991,1046.0876,42656.2,173789.3312044627,200848.81920000003
Istanbul,41.0136,28.955,Turkey,Nevsehir,38.6264,34.7139,Turkey,559.6181180574598,722.2357,26008.2,107446.67866703228,138669.25439999998
Istanbul,41.0136,28.955,Turkey,Podgorica,42.4413,19.2629,Montenegro,821.3700597441723,1075.1116000000002,51272.5,157703.0514708811,206421.42720000003
Istanbul,41.0136,28.955,Turkey,Sibiu,45.7928,24.1519,Romania,657.9877996928908,905.6407,47961.9,126333.65754103503,173883.01440000001
Istanbul,41.0136,28.955,Turkey,Bacau,46.5833,26.9167,Romania,640.1484479522707,927.7157,50540.7,122908.50200683597,178121.4144
Istanbul,41.0136,28.955,Turkey,Targu-Mures,46.5456,24.5625,Romania,708.8279545581895,997.2832,54203.9,136094.96727517238,191478.3744
Istanbul,41.0136,28.955,Turkey,Baia Mare,47.6667,23.5833,Romania,853.9221005542323,1235.8283,64387.3,163953.0433064126,237279.03359999997
Istanbul,41.0136,28.955,Turkey,Uzhhorod,48.6239,22.295,Ukraine,995.4671155964586,1642.9703,63318.4,191129.68619452004,315450.2976
Istanbul,41.0136,28.955,Turkey,Ioannina,39.6636,20.8522,Greece,704.3454880189284,846.6994,35561.4,135234.33369963427,162566.2848
Istanbul,41.0136,28.955,Turkey,Satu Mare,47.79,22.89,Romania,894.0221572532604,1488.6256,62950.2,171652.254192626,285816.1152
London,51.5072,-0.1275,United Kingdom,Paris,48.8567,2.3522,France,343.8835907151353,619.6813000000001,39494.9,66025.64941730598,118978.80960000001
London,51.5072,-0.1275,United Kingdom,Berlin,52.52,13.405,Germany,934.5077054588828,1100.2842,43063.6,179425.4794481055,211254.5664
London,51.5072,-0.1275,United Kingdom,Stuttgart,48.7775,9.18,Germany,730.6462006358659,927.3168,36424.6,140284.07052208623,178044.82559999998
London,51.5072,-0.1275,United Kingdom,Munich,48.1375,11.575,Germany,920.3863318664828,1132.185,43706.9,176714.1757183647,217379.52
London,51.5072,-0.1275,United Kingdom,Hamburg,53.55,10.0,Germany,723.1828672993537,928.5091,36760.0,138851.1105214759,178273.74719999998
London,51.5072,-0.1275,United Kingdom,Brussels,50.8467,4.3525,Belgium,321.7333942865939,371.0252,16832.7,61772.81170302603,71236.8384
London,51.5072,-0.1275,United Kingdom,Amsterdam,52.3728,4.8936,Netherlands,358.3956129722225,538.2911,23917.1,68811.95769066672,103351.89120000001
London,51.5072,-0.1275,United Kingdom,Copenhagen,55.6761,12.5683,Denmark,958.171047821303,1387.0064,54014.2,183968.84118169016,266305.2288
London,51.5072,-0.1275,United Kingdom,Milan,45.4669,9.19,Italy,960.63495267063,1465.1918999999998,71912.0,184441.91091276097,281316.84479999996
London,51.5072,-0.1275,United Kingdom,Dublin,53.35,-6.2603,Ireland,464.6192549723306,554.6990999999999,32426.9,89206.89695468749,106502.2272
London,51.5072,-0.1275,United Kingdom,Dusseldorf,51.2333,6.7833,Germany,482.0343814117668,574.4038,24432.6,92550.60123105922,110285.52960000001
London,51.5072,-0.1275,United Kingdom,Bremen,53.0833,8.8,Germany,633.3451148318427,818.7061,33172.8,121602.2620477138,157191.5712
London,51.5072,-0.1275,United Kingdom,Dresden,51.05,13.74,Germany,967.5080211766976,1142.0294,44213.7,185761.54006592595,219269.64479999998
London,51.5072,-0.1275,United Kingdom,Hannover,52.3667,9.7167,Germany,683.2017785869351,818.4901,33032.1,131174.74148869154,157150.0992
London,51.5072,-0.1275,United Kingdom,Lyon,45.76,4.84,France,736.1488761673023,1079.27,55827.9,141340.58422412205,207219.84
London,51.5072,-0.1275,United Kingdom,Toulouse,43.6045,1.444,France,886.501623665974,1194.8484,60231.4,170208.311743867,229410.89280000003
London,51.5072,-0.1275,United Kingdom,Zurich,47.3744,8.5411,Switzerland,777.9464337763811,1269.0662,63102.1,149365.71528506518,243660.71039999998
London,51.5072,-0.1275,United Kingdom,Malmo,55.6058,13.0358,Sweden,982.2346235597169,1422.8745,55572.1,188589.04772346563,273191.904
London,51.5072,-0.1275,United Kingdom,Nantes,47.2181,-1.5528,France,488.0991602531795,603.0116999999999,38634.7,93715.03876861047,115778.24639999997
London,51.5072,-0.1275,United Kingdom,Strasbourg,48.5833,7.7458,France,650.503363283806,790.5617,30723.5,124896.64575049076,151787.84639999998
London,51.5072,-0.1275,United Kingdom,Maastricht,50.85,5.6833,Netherlands,412.7458101598921,483.2788,21211.8,79247.19555069928,92789.5296
London,51.5072,-0.1275,United Kingdom,Bordeaux,44.84,-0.58,France,742.1091674668226,956.0631,51534.6,142484.96015362995,183564.1152
London,51.5072,-0.1275,United Kingdom,Vitoria-Gasteiz,42.85,-2.6833,Spain,981.5965526149408,1290.8376,64028.4,188466.53810206865,247840.81920000003
London,51.5072,-0.1275,United Kingdom,Kiel,54.3233,10.1394,Germany,757.484531147924,1015.0055,40090.8,145437.02998040142,194881.05599999998
London,51.5072,-0.1275,United Kingdom,Stavanger,58.97,5.7314,Norway,909.7568395191246,2401.9947,104660.3,174673.3131876719,461182.98240000004
London,51.5072,-0.1275,United Kingdom,Magdeburg,52.1317,11.6392,Germany,813.428112885064,960.2949,37546.2,156178.1976739323,184376.6208
London,51.5072,-0.1275,United Kingdom,Lille,50.6278,3.0583,France,243.7742045219532,282.5638,12976.2,46804.64726821502,54252.2496
London,51.5072,-0.1275,United Kingdom,Cork,51.8972,-8.47,Ireland,578.0508601288271,806.6542,43065.3,110985.76514473482,154877.6064
London,51.5072,-0.1275,United Kingdom,Rennes,48.1147,-1.6794,France,393.4933189610176,499.0429,34366.8,75550.71724051538,95816.2368
London,51.5072,-0.1275,United Kingdom,Erfurt,50.9833,11.0333,Germany,780.7378314997924,938.5687,38338.4,149901.66364796014,180205.19040000002
London,51.5072,-0.1275,United Kingdom,Pamplona,42.8167,-1.65,Spain,972.9697856362654,1247.2288999999998,62576.4,186810.19884216296,239467.94879999995
London,51.5072,-0.1275,United Kingdom,Geneva,46.2017,6.1469,Switzerland,747.8305883968874,1153.7587,58676.6,143583.47297220238,221521.6704
London,51.5072,-0.1275,United Kingdom,Saarbrucken,49.2333,7.0,Germany,566.3272376699259,704.0441999999999,27768.8,108734.82963262577,135176.4864
London,51.5072,-0.1275,United Kingdom,Santander,43.4628,-3.805,Spain,936.0200545438048,1388.6654,68383.1,179715.85047241053,266623.75680000003
London,51.5072,-0.1275,United Kingdom,Dijon,47.3167,5.0167,France,596.8158017621834,926.4549,50217.3,114588.6339383392,177879.3408
London,51.5072,-0.1275,United Kingdom,Aalborg,57.05,9.9167,Denmark,897.606619339774,1366.6955,52617.2,172340.4709132366,262405.536
London,51.5072,-0.1275,United Kingdom,Bern,46.9481,7.4475,Switzerland,748.6283948123578,1183.8366,62280.3,143736.6518039727,227296.62720000002
London,51.5072,-0.1275,United Kingdom,Luxembourg,49.6117,6.1319,Luxembourg,490.8931432521159,584.2345,24713.7,94251.48350440626,112173.024
London,51.5072,-0.1275,United Kingdom,Innsbruck,47.2683,11.3933,Austria,958.5893467493336,1240.3192,48267.5,184049.15457587206,238141.28639999998
London,51.5072,-0.1275,United Kingdom,Orleans,47.9025,1.909,France,426.9469415575898,692.8538000000001,43007.4,81973.81277905725,133027.92960000003
London,51.5072,-0.1275,United Kingdom,Rouen,49.4428,1.0886,France,245.32105997964203,512.4449000000001,34842.2,47101.643516091266,98389.42080000002
Paris,48.8567,2.3522,France,Barcelona,41.3825,2.1769,Spain,830.7525059944741,1037.0326,39232.5,159504.481150939,199110.2592
Paris,48.8567,2.3522,France,Berlin,52.52,13.405,Germany,879.6934626754962,1050.3643,38819.0,168901.14483369526,201669.94559999998
Paris,48.8567,2.3522,France,Stuttgart,48.7775,9.18,Germany,501.33817176453016,625.2189000000001,24004.9,96256.92897878979,120042.02880000001
Paris,48.8567,2.3522,France,Munich,48.1375,11.575,Germany,685.8607185892868,830.087,31287.2,131685.25796914304,159376.704
Paris,48.8567,2.3522,France,Hamburg,53.55,10.0,Germany,746.4363410646797,901.0437,33024.8,143315.7774844185,173000.39039999997
Paris,48.8567,2.3522,France,Brussels,50.8467,4.3525,Belgium,263.95686662468376,306.644,12773.0,50679.718391939285,58875.648
Paris,48.8567,2.3522,France,Amsterdam,52.3728,4.8936,Netherlands,430.4435032204897,502.6028,21103.6,82645.15261833402,96499.7376
Paris,48.8567,2.3522,France,Milan,45.4669,9.19,Italy,640.5643129969732,852.2117,33843.6,122988.34809541886,163624.6464
Paris,48.8567,2.3522,France,Prague,50.0875,14.4214,Czechia,884.384609639999,1033.4921,37273.0,169801.8450508798,198430.4832
Paris,48.8567,2.3522,France,Dublin,53.35,-6.2603,Ireland,782.5010238227695,1119.0197,67433.9,150240.19657397174,214851.78240000003
Paris,48.8567,2.3522,France,Zaragoza,41.65,-0.8833,Spain,840.0238020622938,1059.0416,40455.4,161284.56999596042,203335.9872
Paris,48.8567,2.3522,France,Dusseldorf,51.2333,6.7833,Germany,412.9331500660008,494.4444,19159.1,79283.16481267216,94933.3248
Paris,48.8567,2.3522,France,Bremen,53.0833,8.8,Germany,652.355403736329,791.2406,29437.6,125252.23751737516,151918.1952
Paris,48.8567,2.3522,France,Dresden,51.05,13.74,Germany,851.8738216010321,1033.8219,37655.2,163559.77374739817,198493.80479999998
Paris,48.8567,2.3522,France,Hannover,52.3667,9.7167,Germany,650.7642684358658,768.5703000000001,28787.5,124946.73953968624,147565.4976
Paris,48.8567,2.3522,France,Lyon,45.76,4.84,France,392.271571880229,466.2898,17759.5,75316.14180100396,89527.6416
Paris,48.8567,2.3522,France,Toulouse,43.6045,1.444,France,587.9885643480519,678.411,26118.1,112893.80435482596,130254.91199999998
Paris,48.8567,2.3522,France,Zurich,47.3744,8.5411,Switzerland,489.23122401504855,656.0861,25033.7,93932.39501088932,125968.5312
Paris,48.8567,2.3522,France,Szczecin,53.4325,14.5481,Poland,991.8113541669404,1205.4173999999998,43742.9,190427.78000005256,231440.14079999996
Paris,48.8567,2.3522,France,Bologna,44.4939,11.3428,Italy,840.7928011789694,1075.3949,41702.2,161432.21782636212,206475.8208
Paris,48.8567,2.3522,France,Nantes,47.2181,-1.5528,France,343.43670095584827,382.5153,15100.0,65939.84658352287,73442.9376
Paris,48.8567,2.3522,France,Valladolid,41.6528,-4.7236,Spain,973.4672111104812,1154.7022,43987.0,186905.7045332124,221702.8224
Paris,48.8567,2.3522,France,Strasbourg,48.5833,7.7458,France,397.9453715585122,488.4637,18303.8,76405.51133923433,93785.0304
Paris,48.8567,2.3522,France,Ljubljana,46.0514,14.5061,Slovenia,966.8515024745834,1253.2283,46822.7,185635.48847512002,240619.8336
Paris,48.8567,2.3522,France,Maastricht,50.85,5.6833,Netherlands,326.3422699540972,396.846,15850.0,62657.715831186666,76194.432
Paris,48.8567,2.3522,France,Bordeaux,44.84,-0.58,France,499.3058853126482,584.3674,22214.8,95866.72998002845,112198.54079999999
Paris,48.8567,2.3522,France,Vitoria-Gasteiz,42.85,-2.6833,Spain,773.3397973166288,919.1419,34708.6,148481.24108479274,176475.2448
Paris,48.8567,2.3522,France,Kiel,54.3233,10.1394,Germany,812.1717093394606,987.5401,36355.6,155936.96819317644,189607.6992
Paris,48.8567,2.3522,France,Magdeburg,52.1317,11.6392,Germany,752.1815984486071,910.375,33301.6,144418.86690213258,174792.0
Paris,48.8567,2.3522,France,Lille,50.6278,3.0583,France,203.45469606374425,219.1264,8941.5,39063.3016442389,42072.2688
Paris,48.8567,2.3522,France,Cork,51.8972,-8.47,Ireland,839.7739041184461,1370.9749,78072.3,161236.58959074167,263227.1808
Paris,48.8567,2.3522,France,Rennes,48.1147,-1.6794,France,309.1926853574041,354.7531,14138.4,59364.99558862159,68112.59520000001
Paris,48.8567,2.3522,France,Zielona Gora,51.9333,15.5,Poland,993.8517227249656,1236.6115,44964.4,190819.53076319338,237429.408
Paris,48.8567,2.3522,France,Erfurt,50.9833,11.0333,Germany,666.2921108615024,828.6084000000001,30635.1,127928.08528540845,159092.8128
Paris,48.8567,2.3522,France,Pamplona,42.8167,-1.65,Spain,739.5774935006892,875.5332,33256.6,141998.87875213232,168102.3744
Paris,48.8567,2.3522,France,Geneva,46.2017,6.1469,Switzerland,410.7349338000421,540.7785,20608.2,78861.10728960807,103829.47200000001
Paris,48.8567,2.3522,France,Rijeka,45.3272,14.4411,Croatia,996.7700513441406,1365.972,52016.6,191379.849858075,262266.624
Paris,48.8567,2.3522,France,Saarbrucken,49.2333,7.0,Germany,342.2970765762233,401.9462,15349.1,65721.03870263486,77173.6704
Paris,48.8567,2.3522,France,Santander,43.4628,-3.805,Spain,764.735659685123,1016.9697,39063.3,146829.2466595436,195258.1824
Paris,48.8567,2.3522,France,Dijon,47.3167,5.0167,France,262.1279868711026,313.4748,12148.9,50328.5734792517,60187.16160000001
Paris,48.8567,2.3522,France,Salzburg,47.8,13.045,Austria,800.8475172371849,989.2932,36419.2,153762.7233095395,189944.29439999998
Paris,48.8567,2.3522,France,Logrono,42.465,-2.4456,Spain,802.3986258478739,963.8435,36826.8,154060.53616279177,185057.952
Paris,48.8567,2.3522,France,Bern,46.9481,7.4475,Switzerland,435.9429105208155,570.8565,24211.9,83701.03881999657,109604.448
Paris,48.8567,2.3522,France,Luxembourg,49.6117,6.1319,Luxembourg,287.7530337518034,358.5989,14314.9,55248.58248034625,68850.9888
Paris,48.8567,2.3522,France,Innsbruck,47.2683,11.3933,Austria,696.1670051208591,938.2213,35847.8,133664.06498320494,180138.4896
Paris,48.8567,2.3522,France,Orleans,47.9025,1.909,France,111.0673817281325,132.6337,6067.3,21324.93729180144,25465.670400000003
Paris,48.8567,2.3522,France,Rouen,49.4428,1.0886,France,112.89675732158706,134.8496,6272.0,21676.177405744715,25891.1232
Paris,48.8567,2.3522,France,Klagenfurt,46.6167,14.3,Austria,928.9877476722912,1193.0453,44113.7,178365.6475530799,229064.6976
Madrid,40.4169,-3.7033,Spain,Barcelona,41.3825,2.1769,Spain,506.8418627616044,621.6030999999999,24898.7,97313.63765022805,119347.7952
Madrid,40.4169,-3.7033,Spain,Porto,41.1621,-8.622,Portugal,423.25448766870863,553.8289,22464.0,81264.86163239206,106335.1488
Madrid,40.4169,-3.7033,Spain,Sevilla,37.24,-5.99,Spain,404.6927451767375,545.4357,21785.8,77701.00707393361,104723.6544
Madrid,40.4169,-3.7033,Spain,Valencia,39.47,-0.3764,Spain,303.1220643287583,359.85209999999995,14519.2,58199.43635112159,69091.60319999998
Madrid,40.4169,-3.7033,Spain,Zaragoza,41.65,-0.8833,Spain,273.819097455219,316.6091,13117.3,52573.266711402044,60788.9472
Madrid,40.4169,-3.7033,Spain,Murcia,37.9861,-1.1303,Spain,349.5709453872051,399.2653,15906.0,67117.62151434338,76658.9376
Madrid,40.4169,-3.7033,Spain,Lyon,45.76,4.84,France,913.539832547766,1222.9619,47040.8,175399.64784917107,234808.6848
Madrid,40.4169,-3.7033,Spain,Toulouse,43.6045,1.444,France,554.0272587617325,797.9738000000001,31184.6,106373.23368225264,153210.9696
Madrid,40.4169,-3.7033,Spain,Nantes,47.2181,-1.5528,France,775.1387026239851,1031.7551,39677.2,148826.63090380514,198096.9792
Madrid,40.4169,-3.7033,Spain,Valladolid,41.6528,-4.7236,Spain,161.85941977264525,188.9909,8846.4,31077.00859634789,36286.2528
Madrid,40.4169,-3.7033,Spain,Bordeaux,44.84,-0.58,France,554.0179197675469,685.0947,27222.4,106371.440595369,131538.1824
Madrid,40.4169,-3.7033,Spain,Vitoria-Gasteiz,42.85,-2.6833,Spain,283.27859613284613,351.09959999999995,14453.7,54389.49045750646,67411.12319999999
Madrid,40.4169,-3.7033,Spain,Rennes,48.1147,-1.6794,France,870.4042673467213,1145.9498999999998,44711.2,167117.6193305705,220022.38079999998
Madrid,40.4169,-3.7033,Spain,Pamplona,42.8167,-1.65,Spain,316.7214711743263,387.506,17327.4,60810.522465470654,74401.152
Madrid,40.4169,-3.7033,Spain,Braga,41.5503,-8.42,Portugal,416.3509338173847,565.593,23078.8,79939.37929293787,108593.856
Madrid,40.4169,-3.7033,Spain,Santander,43.4628,-3.805,Spain,338.4196721768367,394.495,17799.6,64976.57705795264,75743.04000000001
Madrid,40.4169,-3.7033,Spain,Logrono,42.465,-2.4456,Spain,250.56916355055648,326.3648,14441.0,48109.279401706845,62662.0416
Madrid,40.4169,-3.7033,Spain,Coimbra,40.2111,-8.4292,Portugal,402.3094478616728,512.7424,21205.8,77243.41398944118,98446.54079999999
Madrid,40.4169,-3.7033,Spain,Orleans,47.9025,1.909,France,944.560799515224,1145.646,43659.7,181355.673506923,219964.032
Ankara,39.93,32.85,Turkey,Izmir,38.42,27.14,Turkey,520.9984058436415,586.1821,26546.3,100031.69392197917,112546.9632
Ankara,39.93,32.85,Turkey,Bursa,40.1833,29.05,Turkey,325.4205827691155,487.3338,17956.4,62480.75189167018,93568.0896
Ankara,39.93,32.85,Turkey,Antalya,36.8874,30.7075,Turkey,386.0860035096093,537.1297,23536.2,74128.51267384499,103128.90239999999
Ankara,39.93,32.85,Turkey,Konya,37.8667,32.4833,Turkey,231.2520377147117,270.9576,11092.5,44400.39124122464,52023.859200000006
Ankara,39.93,32.85,Turkey,Gaziantep,37.0628,37.3792,Turkey,507.236670271763,711.0471,25111.3,97389.4406921785,136521.04320000001
Ankara,39.93,32.85,Turkey,Sanliurfa,37.1583,38.7917,Turkey,602.2774658946008,852.0541,29968.3,115637.27345176335,163594.3872
Ankara,39.93,32.85,Turkey,Adana,37.0,35.3213,Turkey,390.21990823184433,497.1889000000001,17367.1,74922.22238051411,95460.26880000002
Ankara,39.93,32.85,Turkey,Diyarbakir,37.91,40.24,Turkey,678.7308890584221,1014.1744,36751.3,130316.33069921704,194721.4848
Ankara,39.93,32.85,Turkey,Sofia,42.7,23.33,Bulgaria,853.8298689819926,999.4035,36715.5,163935.33484454258,191885.472
Ankara,39.93,32.85,Turkey,Kayseri,38.7225,35.4875,Turkey,263.9773813612393,345.7447,13049.7,50683.65722135794,66382.98240000001
Ankara,39.93,32.85,Turkey,Samsun,41.2903,36.3336,Turkey,331.22281945550054,404.178,17382.2,63594.78133545611,77602.176
Ankara,39.93,32.85,Turkey,Denizli,37.7667,29.0833,Turkey,405.640567222907,492.7371,23157.8,77882.98890679814,94605.5232
Ankara,39.93,32.85,Turkey,Krasnodar,45.0333,38.9667,Russia,757.3678416052438,1601.5136,78769.4,145414.6255882068,307490.6112
Ankara,39.93,32.85,Turkey,Donetsk,48.0028,37.8053,Ukraine,980.651014855911,2067.4536000000003,104484.4,188284.9948523349,396951.0912
Ankara,39.93,32.85,Turkey,Eskisehir,39.7767,30.5206,Turkey,200.060898367167,234.5488,10795.2,38411.69248649606,45033.3696
Ankara,39.93,32.85,Turkey,Thessaloniki,40.6403,22.9347,Greece,846.3984506448288,1044.7627,41219.4,162508.50252380714,200594.43839999998
Ankara,39.93,32.85,Turkey,Erzurum,39.9086,41.2769,Turkey,720.1880916916464,871.012,37227.6,138276.11360479612,167234.304
Ankara,39.93,32.85,Turkey,Zaporizhzhia,47.85,35.1175,Ukraine,898.544789754409,2011.9012,102342.6,172520.5996328465,386285.0304
Ankara,39.93,32.85,Turkey,Chisinau,47.0228,28.8353,Moldova,852.0404715448424,1458.5344,70259.8,163591.77053660975,280038.6048
Ankara,39.93,32.85,Turkey,Skopje,41.9961,21.4317,Macedonia,987.3908984793168,1235.0217,49035.3,189579.0525080288,237124.1664
Ankara,39.93,32.85,Turkey,Mykolaiv,46.975,31.995,Ukraine,785.7502336066174,1617.8585,80732.9,150864.04485247054,310628.832
Ankara,39.93,32.85,Turkey,Stavropol,45.05,41.9833,Russia,940.9597163534122,1819.7619,85979.9,180664.26553985514,349394.2848
Ankara,39.93,32.85,Turkey,Batman,37.887,41.132,Turkey,752.9724822486114,1106.0024,40531.1,144570.7165917334,212352.4608
Ankara,39.93,32.85,Turkey,Kahramanmaras,37.5833,36.9333,Turkey,440.1905886211677,599.1313,23970.2,84516.5930152642,115033.2096
Ankara,39.93,32.85,Turkey,Trabzon,41.005,39.7225,Turkey,594.7750954560402,732.3071,31514.0,114196.81832755971,140602.9632
Ankara,39.93,32.85,Turkey,Malatya,38.3486,38.3194,Turkey,504.2945697282117,676.847,27077.3,96824.55738781665,129954.624
Ankara,39.93,32.85,Turkey,Elazig,38.6744,39.2228,Turkey,566.9540297096895,776.212,31262.0,108855.17370426038,149032.704
Ankara,39.93,32.85,Turkey,Plovdiv,42.15,24.75,Bulgaria,723.9702295320502,868.6701999999999,32233.4,139002.28407015363,166784.67839999998
Ankara,39.93,32.85,Turkey,Sivas,39.75,37.0167,Turkey,357.166525420839,435.8054,18845.1,68575.97288080108,83674.63680000001
Ankara,39.93,32.85,Turkey,Van,38.4942,43.38,Turkey,922.7350256017772,1238.657,51019.3,177165.12491554124,237822.14399999997
Ankara,39.93,32.85,Turkey,Varna,43.2167,27.9167,Bulgaria,549.8529642358852,910.2728,40800.2,105571.76913328996,174772.3776
Ankara,39.93,32.85,Turkey,Simferopol,44.9484,34.1,Ukraine,566.8403989830507,1945.1594,96858.1,108833.35660474573,373470.6048
Ankara,39.93,32.85,Turkey,Balikesir,39.6333,27.8833,Turkey,426.6910212878057,607.5388,21964.8,81924.6760872587,116647.4496
Ankara,39.93,32.85,Turkey,Nicosia,35.1725,33.365,Cyprus,529.9805317200262,749.4306,36308.2,101756.26209024503,143890.6752
Ankara,39.93,32.85,Turkey,Adiyaman,37.7639,38.2778,Turkey,528.8772359100325,819.7199,30031.5,101544.42929472623,157386.2208
Ankara,39.93,32.85,Turkey,Iasi,47.1622,27.5889,Romania,908.553931905766,1445.7799,70653.2,174442.35492590707,277589.7408
Ankara,39.93,32.85,Turkey,Constanta,44.1667,28.6333,Romania,585.7497254843151,1058.12,49756.4,112463.94729298851,203159.03999999998
Ankara,39.93,32.85,Turkey,Craiova,44.3333,23.8167,Romania,891.944543348833,1240.2844,52970.5,171253.35232297593,238134.6048
Ankara,39.93,32.85,Turkey,Nalchik,43.4833,43.6167,Russia,978.189926325562,1556.7633999999998,72710.6,187812.46585450793,298898.57279999997
Ankara,39.93,32.85,Turkey,Isparta,37.7647,30.5567,Turkey,312.0894937955952,390.8549,19962.5,59921.18280875428,75044.1408
Ankara,39.93,32.85,Turkey,Burgas,42.503,27.4702,Bulgaria,533.8626212822294,781.9596,32761.8,102501.62328618804,150136.2432
Ankara,39.93,32.85,Turkey,Tekirdag,40.9778,27.5153,Turkey,467.1525118420091,596.9994,22590.0,89693.28227366575,114623.8848
Ankara,39.93,32.85,Turkey,Mus,38.7333,41.4911,Turkey,756.4739745646369,1025.1246,41841.9,145243.00311641028,196823.92320000002
Ankara,39.93,32.85,Turkey,Nis,43.3192,21.8961,Serbia,986.4358423403468,1167.4552,44273.8,189395.68172934657,224151.3984
Ankara,39.93,32.85,Turkey,Canakkale,40.1519,26.4056,Turkey,550.4139007401267,732.2344,27713.5,105679.46894210431,140589.0048
Ankara,39.93,32.85,Turkey,Siirt,37.925,41.9458,Turkey,819.1150887395765,1189.4463,44187.5,157270.0970379987,228373.6896
Ankara,39.93,32.85,Turkey,Erzincan,39.7464,39.4914,Turkey,568.705080536795,681.5026,29017.5,109191.37546306464,130848.4992
Ankara,39.93,32.85,Turkey,Nevsehir,38.6264,34.7139,Turkey,216.3502733657729,284.52090000000004,10183.1,41539.2524862284,54628.01280000001
Ankara,39.93,32.85,Turkey,Agri,39.7186,43.0508,Turkey,873.1542511611974,1050.7976,46128.2,167645.6162229499,201753.13920000003
Ankara,39.93,32.85,Turkey,Kutaisi,42.25,42.7,Georgia,866.1830506463925,1083.4196000000002,49156.0,166307.14572410737,208016.56320000003
Ankara,39.93,32.85,Turkey,Sibiu,45.7928,24.1519,Romania,963.04534654414,1356.8447,63943.0,184904.70653647487,260514.18240000002
Ankara,39.93,32.85,Turkey,Bacau,46.5833,26.9167,Romania,881.7226816983284,1378.9197,66521.8,169290.75488607906,264752.58239999996
Ankara,39.93,32.85,Turkey,Targu-Mures,46.5456,24.5625,Romania,995.5495469692852,1448.4871,70185.0,191145.51301810276,278109.5232
Ankara,39.93,32.85,Turkey,Kars,40.6078,43.0958,Turkey,874.2304754709596,1083.455,48417.4,167852.25129042426,208023.36
Saint Petersburg,59.95,30.3167,Russia,Minsk,53.9,27.5667,Belarus,694.062079169244,800.0818,44517.6,133259.91920049486,153615.70560000002
Saint Petersburg,59.95,30.3167,Russia,Stockholm,59.3294,18.0686,Sweden,693.3046425217648,1884.1328,90635.7,133114.49136417883,361753.4976
Saint Petersburg,59.95,30.3167,Russia,Helsinki,60.1708,24.9375,Finland,300.5360571622694,389.614,18829.4,57702.92297515573,74805.88799999999
Saint Petersburg,59.95,30.3167,Russia,Riga,56.9489,24.1064,Latvia,492.8209696345442,576.5215,32067.2,94621.62616983248,110692.128
Saint Petersburg,59.95,30.3167,Russia,Vilnius,54.6872,25.28,Lithuania,659.5603112031422,725.2554,39344.7,126635.5797510033,139249.0368
Saint Petersburg,59.95,30.3167,Russia,Gdansk,54.3475,18.6453,Poland,940.1444991616517,1118.0288999999998,60366.1,180507.7438390371,214661.54879999996
Saint Petersburg,59.95,30.3167,Russia,Kaliningrad,54.7003,20.4531,Russia,831.9838590367737,963.5276,53148.6,159740.90093506055,184997.2992
Saint Petersburg,59.95,30.3167,Russia,Tallinn,59.4372,24.7453,Estonia,318.81234127206994,368.4515,19891.5,61211.96952423743,70742.688
Saint Petersburg,59.95,30.3167,Russia,Kaunas,54.8972,23.8861,Lithuania,681.9059999251132,764.4966,42140.8,130925.95198562174,146783.3472
Saint Petersburg,59.95,30.3167,Russia,Arkhangelsk,64.55,40.5333,Russia,736.4421555115081,1158.1598,60934.3,141396.89385820954,222366.68159999998
Saint Petersburg,59.95,30.3167,Russia,Brest,52.1347,23.6569,Belarus,962.9677136897888,1165.9144,59188.7,184889.80102843943,223855.5648
Saint Petersburg,59.95,30.3167,Russia,Tampere,61.4981,23.76,Finland,397.0085821236881,529.7228,25116.4,76225.64776774812,101706.7776
Saint Petersburg,59.95,30.3167,Russia,Petrozavodsk,61.7833,34.35,Russia,299.49278971418096,427.9118,23114.5,57502.615625122744,82159.0656
Saint Petersburg,59.95,30.3167,Russia,Turku,60.45,22.2667,Finland,449.6492253139472,549.6419000000001,25094.9,86332.65126027787,105531.24480000001
Saint Petersburg,59.95,30.3167,Russia,Pskov,57.8167,28.3333,Russia,263.7016515227034,296.6775,16473.7,50630.71709235905,56962.08
